date,demand,day,month,year,dayofweek,is_weekend,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30
2024-12-10,183.41090397504627,10,12,2024,1,0,157.49397740004443,181.9048440766252,144.4384020300687,161.59522995426843,14.570848199683011,148.6541512763193,19.502977538042558
2024-12-11,180.7370451837274,11,12,2024,2,0,183.41090397504627,176.89580790726637,154.42363207972787,162.14397813662,15.29733765593856,149.5312650464526,20.34492495252534
2024-12-12,162.857784441888,12,12,2024,3,0,180.7370451837274,167.3723857409646,179.26130939390328,161.49903509389475,15.134468655052112,148.98448088138542,19.729476077942667
2024-12-13,140.94056930402795,13,12,2024,4,0,162.857784441888,150.83898908232848,169.99273977360343,160.08497512556613,16.679977139926063,148.01607519906625,19.372516835587664
2024-12-14,122.91040343219626,14,12,2024,5,1,140.94056930402795,146.00762005486024,162.26968209817568,156.78537275089982,21.513155077429484,146.70409924353362,19.70386699820298
2024-12-15,130.14471163732856,15,12,2024,6,1,122.91040343219626,149.14692551936855,144.04949520049036,154.07077076775127,23.72302169231414,146.2406064580949,19.930699326974757
2024-12-16,155.03165983387777,16,12,2024,0,0,130.14471163732856,157.49397740004443,122.90204840052918,153.71901111544176,23.682023313979172,147.3115935058732,19.49176167597756
2024-12-17,151.16592973451037,17,12,2024,1,0,155.03165983387777,183.41090397504627,122.18798528274846,149.11258622393663,19.7543456841231,148.27752498759855,18.9132355886785
2024-12-18,167.18480115190533,18,12,2024,2,0,151.16592973451037,180.7370451837274,131.16953393143902,147.17655136224775,16.541190865283752,149.47803389494746,18.93288419785278
2024-12-19,151.54059129474203,19,12,2024,3,0,167.18480115190533,162.857784441888,146.97898020373066,145.55980948408404,15.256216028123443,149.63008759798115,18.930439163938278
2024-12-20,132.86513935078318,20,12,2024,4,0,151.54059129474203,140.94056930402795,147.09979273956392,144.4061766336205,15.953129022531495,149.15559915168848,19.172889624764096
2024-12-21,107.8724514168954,21,12,2024,5,1,132.86513935078318,122.91040343219626,148.4215238511387,142.25789777429182,19.863505279528994,147.80396340388037,20.602429589602647
2024-12-22,125.92539403955628,22,12,2024,6,1,107.8724514168954,130.14471163732856,122.31185394107848,141.6551381174672,20.35039400670341,147.92441474049627,20.458310798972086
2024-12-23,141.78359558779158,23,12,2024,0,0,125.92539403955628,155.03165983387777,110.04807831961018,139.76255751088345,19.49719362709063,148.98226531610234,19.214984549296663
2024-12-24,155.32402618626594,24,12,2024,1,0,141.78359558779158,151.16592973451037,123.79098154378804,140.35657128970567,19.960359877650383,150.03336680418494,18.64341062140498
2024-12-25,158.9173574654435,25,12,2024,2,0,155.32402618626594,167.18480115190533,143.52337920718432,139.1755079059254,18.282415456656636,150.54649941279357,18.66988375902242
2024-12-26,146.2057795125549,26,12,2024,3,0,158.9173574654435,151.54059129474203,152.8711095407841,138.41339193704155,17.785499599295218,150.32432174518593,18.680922757623456
2024-12-27,127.86293321271602,27,12,2024,4,0,146.2057795125549,132.86513935078318,159.31985144357645,137.69879106017478,18.14248452123461,149.27575780415725,19.03801931826083
2024-12-28,126.43191750225444,28,12,2024,5,1,127.86293321271602,107.8724514168954,157.33269138026415,140.35014335808324,13.922539805533328,148.24573200822357,19.419184856460433
2024-12-29,128.94568272660504,29,12,2024,6,1,126.43191750225444,125.92539403955628,133.90848452426252,140.78161317051877,13.439418723908476,148.08030528163502,19.566114031919774
2024-12-30,154.8267813198845,30,12,2024,0,0,128.94568272660504,141.78359558779158,128.480434761327,142.64492541796062,14.466438778994737,148.95851683358694,19.2446804827535
